513 7.58015 1.80079
514 7.71208 1.72071
515 7.84174 1.64864
516 7.96927 1.58378
517 8.09475 1.5254
518 8.21828 1.47286
519 8.33996 1.42557
520 8.45987 1.38302
521 8.57807 1.34471
522 8.69465 1.31024
523 8.80966 1.27922
524 8.92318 1.2513
525 9.03524 1.22617
526 9.14592 1.20355
527 9.25526 1.1832
528 9.36331 1.16488
529 9.47011 1.14839
530 9.5757 1.13355
531 9.68013 1.12019
532 9.78344 1.10817
533 9.88565 1.09736
534 9.98681 2.09736
535 10.0869 1.98762
536 10.1861 1.88886
537 10.2843 1.79997
538 10.3815 1.71998
539 10.4778 1.64798
540 10.5733 1.58318
541 10.6678 1.52486
542 10.7616 1.47238
543 10.8545 1.42514
544 10.9466 1.38262
545 11.038 1.34436
546 5.51899 1
547 5.70018 1.01722
548 5.87561 1.03271
549 6.04581 1.04666
550 6.21121 1.05921
551 6.37221 1.07051
552 6.52914 1.08068
553 6.6823 2.08068
554 3.34115 1.04034
555 3.64045 1.09236
556 3.91514 1.13917
557 4.17056 1.1813
558 4.41033 1.21922
559 4.63707 1.25335
560 4.85273 1.28407
561 5.0588 1.31171
562 5.25647 1.33659
563 2.62824 1
564 3.00872 1.01683
565 3.34109 1.03198
566 3.64039 1.04561
567 3.91509 1.05788
568 4.17051 1.06892
569 4.41029 2.06892
570 4.63703 1.97886
571 4.85269 1.8978
572 5.05876 1.82485
573 5.25643 1.75919
574 5.44668 1.7001
575 5.63028 1.64692
576 5.80789 1.59906
577 5.98007 1.55598
578 6.14729 1.51722
579 6.30996 1.48232
580 6.46844 1.45092
581 6.62304 1.42266
582 6.77403 1.39722
583 6.92165 1.37433
584 7.06612 1.35373
585 7.20764 1.33518
586 7.34639 1.31849
587 7.48251 1.30347
588 7.61615 1.28996
589 7.74745 1.27779
590 7.87653 1.26684
591 8.00349 2.26684
592 8.12843 2.15699
593 8.25146 2.05812
594 8.37265 1.96914
595 8.49208 1.88905
